oid,cid,pid,cat,qty,price
10133,c10133,p133,toys,4,66
10134,c10134,p134,beauty,5,83
10135,c10135,p135,sport,1,100
10136,c10136,p136,elec,2,117
10137,c10137,p137,books,3,134
10138,c10138,p138,home,4,151
10139,c10139,p139,cloth,5,168
10140,c10140,p140,food,1,185
10141,c10141,p141,toys,2,202
10142,c10142,p142,beauty,3,19
10143,c10143,p143,sport,4,36
10144,c10144,p144,elec,5,53
10145,c10145,p145,books,1,70
10146,c10146,p146,home,2,87
10147,c10147,p147,cloth,3,104
10148,c10148,p148,food,4,121
10149,c10149,p149,toys,5,138
10150,c10150,p150,beauty,1,155
10151,c10151,p151,sport,2,172
10152,c10152,p152,elec,3,189
10153,c10153,p153,books,4,6
10154,c10154,p154,home,5,23
10155,c10155,p155,cloth,1,40
10156,c10156,p156,food,2,57
10157,c10157,p157,toys,3,74
10158,c10158,p158,beauty,4,91
10159,c10159,p159,sport,5,108
10160,c10160,p160,elec,1,125
10161,c10161,p161,books,2,142
10162,c10162,p162,home,3,159
10163,c10163,p163,cloth,4,176
10164,c10164,p164,food,5,193
10165,c10165,p165,toys,1,10
10166,c10166,p166,beauty,2,27
10167,c10167,p167,sport,3,44
10168,c10168,p168,elec,4,61
10169,c10169,p169,books,5,78
10170,c10170,p170,home,1,95
10171,c10171,p171,cloth,2,112
10172,c10172,p172,food,3,129
10173,c10173,p173,toys,4,146
10174,c10174,p174,beauty,5,163
10175,c10175,p175,sport,1,180
10176,c10176,p176,elec,2,197
10177,c10177,p177,books,3,14
10178,c10178,p178,home,4,31
10179,c10179,p179,cloth,5,48
10180,c10180,p180,food,1,65
10181,c10181,p181,toys,2,82
10182,c10182,p182,beauty,3,99
10183,c10183,p183,sport,4,116
10184,c10184,p184,elec,5,133
10185,c10185,p185,books,1,150
10186,c10186,p186,home,2,167
10187,c10187,p187,cloth,3,184
10188,c10188,p188,food,4,201
10189,c10189,p189,toys,5,18
10190,c10190,p190,beauty,1,35
10191,c10191,p191,sport,2,52
10192,c10192,p192,elec,3,69
10193,c10193,p193,books,4,86
10194,c10194,p194,home,5,103
10195,c10195,p195,cloth,1,120
10196,c10196,p196,food,2,137
10197,c10197,p197,toys,3,154
10198,c10198,p198,beauty,4,171
10199,c10199,p199,sport,5,188
10200,c10200,p0,elec,1,5
10201,c10201,p1,books,2,22
10202,c10202,p2,home,3,39
10203,c10203,p3,cloth,4,56
10204,c10204,p4,food,5,73
10205,c10205,p5,toys,1,90
10206,c10206,p6,beauty,2,107
10207,c10207,p7,sport,3,124
10208,c10208,p8,elec,4,141
10209,c10209,p9,books,5,158
10210,c10210,p10,home,1,175
10211,c10211,p11,cloth,2,192
10212,c10212,p12,food,3,9
10213,c10213,p13,toys,4,26
10214,c10214,p14,beauty,5,43
10215,c10215,p15,sport,1,60
10216,c10216,p16,elec,2,77
10217,c10217,p17,books,3,94
10218,c10218,p18,home,4,111
10219,c10219,p19,cloth,5,128
10220,c10220,p20,food,1,145
10221,c10221,p21,toys,2,162
10222,c10222,p22,beauty,3,179
10223,c10223,p23,sport,4,196
10224,c10224,p24,elec,5,13
10225,c10225,p25,books,1,30
10226,c10226,p26,home,2,47
10227,c10227,p27,cloth,3,64
10228,c10228,p28,food,4,81
10229,c10229,p29,toys,5,98
10230,c10230,p30,beauty,1,115
10231,c10231,p31,sport,2,132
10232,c10232,p32,elec,3,149
10233,c10233,p33,books,4,166
10234,c10234,p34,home,5,183
10235,c10235,p35,cloth,1,200
10236,c10236,p36,food,2,17
10237,c10237,p37,toys,3,34
10238,c10238,p38,beauty,4,51
10239,c10239,p39,sport,5,68
10240,c10240,p40,elec,1,85
10241,c10241,p41,books,2,102
10242,c10242,p42,home,3,119
10243,c10243,p43,cloth,4,136
10244,c10244,p44,food,5,153
10245,c10245,p45,toys,1,170
10246,c10246,p46,beauty,2,187
10247,c10247,p47,sport,3,204
10248,c10248,p48,elec,4,21
10249,c10249,p49,books,5,38
10250,c10250,p50,home,1,55
10251,c10251,p51,cloth,2,72
10252,c10252,p52,food,3,89
10253,c10253,p53,toys,4,106
10254,c10254,p54,beauty,5,123
10255,c10255,p55,sport,1,140
10256,c10256,p56,elec,2,157
10257,c10257,p57,books,3,174
10258,c10258,p58,home,4,191
10259,c10259,p59,cloth,5,8
10260,c10260,p60,food,1,25
10261,c10261,p61,toys,2,42
10262,c10262,p62,beauty,3,59
10263,c10263,p63,sport,4,76
10264,c10264,p64,elec,5,93
10265,c10265,p65,books,1,110
10266,c10266,p66,home,2,127
10267,c10267,p67,cloth,3,144
10268,c10268,p68,food,4,161
10269,c10269,p69,toys,5,178
10270,c10270,p70,beauty,1,195
10271,c10271,p71,sport,2,12
10272,c10272,p72,elec,3,29
10273,c10273,p73,books,4,46
10274,c10274,p74,home,5,63
10275,c10275,p75,cloth,1,80
10276,c10276,p76,food,2,97
10277,c10277,p77,toys,3,114
10278,c10278,p78,beauty,4,131
10279,c10279,p79,sport,5,148
10280,c10280,p80,elec,1,165
10281,c10281,p81,books,2,182
10282,c10282,p82,home,3,199
10283,c10283,p83,cloth,4,16
10284,c10284,p84,food,5,33
10285,c10285,p85,toys,1,50
10286,c10286,p86,beauty,2,67
10287,c10287,p87,sport,3,84
10288,c10288,p88,elec,4,101
10289,c10289,p89,books,5,118
10290,c10290,p90,home,1,135
10291,c10291,p91,cloth,2,152
10292,c10292,p92,food,3,169
10293,c10293,p93,toys,4,186
10294,c10294,p94,beauty,5,203
10295,c10295,p95,sport,1,20
10296,c10296,p96,elec,2,37
10297,c10297,p97,books,3,54
10298,c10298,p98,home,4,71
10299,c10299,p99,cloth,5,88
10300,c10300,p100,food,1,105
10301,c10301,p101,toys,2,122
10302,c10302,p102,beauty,3,139
10303,c10303,p103,sport,4,156
10304,c10304,p104,elec,5,173
10305,c10305,p105,books,1,190
10306,c10306,p106,home,2,7
10307,c10307,p107,cloth,3,24
10308,c10308,p108,food,4,41
10309,c10309,p109,toys,5,58
10310,c10310,p110,beauty,1,75
10311,c10311,p111,sport,2,92
10312,c10312,p112,elec,3,109
10313,c10313,p113,books,4,126
10314,c10314,p114,home,5,143
10315,c10315,p115,cloth,1,160
10316,c10316,p116,food,2,177
10317,c10317,p117,toys,3,194
10318,c10318,p118,beauty,4,11
10319,c10319,p119,sport,5,28
10320,c10320,p120,elec,1,45
10321,c10321,p121,books,2,62
10322,c10322,p122,home,3,79
10323,c10323,p123,cloth,4,96
10324,c10324,p124,food,5,113
10325,c10325,p125,toys,1,130
10326,c10326,p126,beauty,2,147
10327,c10327,p127,sport,3,164
10328,c10328,p128,elec,4,181
10329,c10329,p129,books,5,198
10330,c10330,p130,home,1,15
10331,c10331,p131,cloth,2,32
10332,c10332,p132,food,3,49
10333,c10333,p133,toys,4,66
10334,c10334,p134,beauty,5,83
10335,c10335,p135,sport,1,100
10336,c10336,p136,elec,2,117
10337,c10337,p137,books,3,134
10338,c10338,p138,home,4,151
10339,c10339,p139,cloth,5,168
10340,c10340,p140,food,1,185
10341,c10341,p141,toys,2,202
10342,c10342,p142,beauty,3,19
10343,c10343,p143,sport,4,36
10344,c10344,p144,elec,5,53
10345,c10345,p145,books,1,70
10346,c10346,p146,home,2,87
10347,c10347,p147,cloth,3,104
10348,c10348,p148,food,4,121
10349,c10349,p149,toys,5,138
10350,c10350,p150,beauty,1,155
10351,c10351,p151,sport,2,172
10352,c10352,p152,elec,3,189
10353,c10353,p153,books,4,6
10354,c10354,p154,home,5,23
10355,c10355,p155,cloth,1,40
10356,c10356,p156,food,2,57
10357,c10357,p157,toys,3,74
10358,c10358,p158,beauty,4,91
10359,c10359,p159,sport,5,108
10360,c10360,p160,elec,1,125
10361,c10361,p161,books,2,142
10362,c10362,p162,home,3,159
10363,c10363,p163,cloth,4,176
10364,c10364,p164,food,5,193
10365,c10365,p165,toys,1,10
10366,c10366,p166,beauty,2,27
10367,c10367,p167,sport,3,44
10368,c10368,p168,elec,4,61
10369,c10369,p169,books,5,78
10370,c10370,p170,home,1,95
10371,c10371,p171,cloth,2,112
10372,c10372,p172,food,3,129
10373,c10373,p173,toys,4,146
10374,c10374,p174,beauty,5,163
10375,c10375,p175,sport,1,180
10376,c10376,p176,elec,2,197
10377,c10377,p177,books,3,14
10378,c10378,p178,home,4,31
10379,c10379,p179,cloth,5,48
10380,c10380,p180,food,1,65
10381,c10381,p181,toys,2,82
10382,c10382,p182,beauty,3,99
10383,c10383,p183,sport,4,116
10384,c10384,p184,elec,5,133
10385,c10385,p185,books,1,150
10386,c10386,p186,home,2,167
10387,c10387,p187,cloth,3,184
10388,c10388,p188,food,4,201
10389,c10389,p189,toys,5,18
10390,c10390,p190,beauty,1,35
10391,c10391,p191,sport,2,52
10392,c10392,p192,elec,3,69
10393,c10393,p193,books,4,86
10394,c10394,p194,home,5,103
10395,c10395,p195,cloth,1,120
10396,c10396,p196,food,2,137
10397,c10397,p197,toys,3,154
10398,c10398,p198,beauty,4,171
10399,c10399,p199,sport,5,188
10400,c10400,p0,elec,1,5
10401,c10401,p1,books,2,22
10402,c10402,p2,home,3,39
10403,c10403,p3,cloth,4,56
10404,c10404,p4,food,5,73
10405,c10405,p5,toys,1,90
10406,c10406,p6,beauty,2,107
10407,c10407,p7,sport,3,124
10408,c10408,p8,elec,4,141
10409,c10409,p9,books,5,158
10410,c10410,p10,home,1,175
10411,c10411,p11,cloth,2,192
10412,c10412,p12,food,3,9
10413,c10413,p13,toys,4,26
10414,c10414,p14,beauty,5,43
10415,c10415,p15,sport,1,60
10416,c10416,p16,elec,2,77
10417,c10417,p17,books,3,94
10418,c10418,p18,home,4,111
10419,c10419,p19,cloth,5,128
10420,c10420,p20,food,1,145
10421,c10421,p21,toys,2,162
10422,c10422,p22,beauty,3,179
10423,c10423,p23,sport,4,196
10424,c10424,p24,elec,5,13
10425,c10425,p25,books,1,30
10426,c10426,p26,home,2,47
10427,c10427,p27,cloth,3,64
10428,c10428,p28,food,4,81
10429,c10429,p29,toys,5,98
10430,c10430,p30,beauty,1,115
10431,c10431,p31,sport,2,132
10432,c10432,p32,elec,3,149
10433,c10433,p33,books,4,166
10434,c10434,p34,home,5,183
10435,c10435,p35,cloth,1,200
10436,c10436,p36,food,2,17
10437,c10437,p37,toys,3,34
10438,c10438,p38,beauty,4,51
10439,c10439,p39,sport,5,68
10440,c10440,p40,elec,1,85
10441,c10441,p41,books,2,102
10442,c10442,p42,home,3,119
10443,c10443,p43,cloth,4,136
10444,c10444,p44,food,5,153
10445,c10445,p45,toys,1,170
10446,c10446,p46,beauty,2,187
10447,c10447,p47,sport,3,204
10448,c10448,p48,elec,4,21
10449,c10449,p49,books,5,38
10450,c10450,p50,home,1,55
10451,c10451,p51,cloth,2,72
10452,c10452,p52,food,3,89
10453,c10453,p53,toys,4,106
10454,c10454,p54,beauty,5,123
10455,c10455,p55,sport,1,140
10456,c10456,p56,elec,2,157
10457,c10457,p57,books,3,174
10458,c10458,p58,home,4,191
10459,c10459,p59,cloth,5,8
10460,c10460,p60,food,1,25
10461,c10461,p61,toys,2,42
10462,c10462,p62,beauty,3,59
10463,c10463,p63,sport,4,76
10464,c10464,p64,elec,5,93
10465,c10465,p65,books,1,110
10466,c10466,p66,home,2,127
10467,c10467,p67,cloth,3,144
10468,c10468,p68,food,4,161
10469,c10469,p69,toys,5,178
10470,c10470,p70,beauty,1,195
10471,c10471,p71,sport,2,12
10472,c10472,p72,elec,3,29
10473,c10473,p73,books,4,46
10474,c10474,p74,home,5,63
10475,c10475,p75,cloth,1,80
10476,c10476,p76,food,2,97
10477,c10477,p77,toys,3,114
10478,c10478,p78,beauty,4,131
10479,c10479,p79,sport,5,148
10480,c10480,p80,elec,1,165
10481,c10481,p81,books,2,182
10482,c10482,p82,home,3,199
10483,c10483,p83,cloth,4,16
10484,c10484,p84,food,5,33
10485,c10485,p85,toys,1,50
10486,c10486,p86,beauty,2,67
10487,c10487,p87,sport,3,84
10488,c10488,p88,elec,4,101
10489,c10489,p89,books,5,118
10490,c10490,p90,home,1,135
10491,c10491,p91,cloth,2,152
10492,c10492,p92,food,3,169
10493,c10493,p93,toys,4,186
10494,c10494,p94,beauty,5,203
10495,c10495,p95,sport,1,20
10496,c10496,p96,elec,2,37
10497,c10497,p97,books,3,54
10498,c10498,p98,home,4,71
10499,c10499,p99,cloth,5,88
10500,c10500,p100,food,1,105
10501,c10501,p101,toys,2,122
10502,c10502,p102,beauty,3,139
10503,c10503,p103,sport,4,156
10504,c10504,p104,elec,5,173
10505,c10505,p105,books,1,190
10506,c10506,p106,home,2,7
10507,c10507,p107,cloth,3,24
10508,c10508,p108,food,4,41
10509,c10509,p109,toys,5,58
10510,c10510,p110,beauty,1,75
10511,c10511,p111,sport,2,92
10512,c10512,p112,elec,3,109
10513,c10513,p113,books,4,126
10514,c10514,p114,home,5,143
10515,c10515,p115,cloth,1,160
10516,c10516,p116,food,2,177
10517,c10517,p117,toys,3,194
10518,c10518,p118,beauty,4,11
10519,c10519,p119,sport,5,28
10520,c10520,p120,elec,1,45
10521,c10521,p121,books,2,62
10522,c10522,p122,home,3,79
10523,c10523,p123,cloth,4,96
10524,c10524,p124,food,5,113
10525,c10525,p125,toys,1,130
10526,c10526,p126,beauty,2,147
10527,c10527,p127,sport,3,164
10528,c10528,p128,elec,4,181
10529,c10529,p129,books,5,198
10530,c10530,p130,home,1,15
10531,c10531,p131,cloth,2,32
10532,c10532,p132,food,3,49
10533,c10533,p133,toys,4,66
10534,c10534,p134,beauty,5,83
10535,c10535,p135,sport,1,100
10536,c10536,p136,elec,2,117
10537,c10537,p137,books,3,134
10538,c10538,p138,home,4,151
10539,c10539,p139,cloth,5,168
10540,c10540,p140,food,1,185
10541,c10541,p141,toys,2,202
10542,c10542,p142,beauty,3,19
10543,c10543,p143,sport,4,36
10544,c10544,p144,elec,5,53
10545,c10545,p145,books,1,70
10546,c10546,p146,home,2,87
10547,c10547,p147,cloth,3,104
10548,c10548,p148,food,4,121
10549,c10549,p149,toys,5,138
10550,c10550,p150,beauty,1,155
10551,c10551,p151,sport,2,172
10552,c10552,p152,elec,3,189
10553,c10553,p153,books,4,6
10554,c10554,p154,home,5,23
10555,c10555,p155,cloth,1,40
10556,c10556,p156,food,2,57
10557,c10557,p157,toys,3,74
10558,c10558,p158,beauty,4,91
10559,c10559,p159,sport,5,108
10560,c10560,p160,elec,1,125
10561,c10561,p161,books,2,142
10562,c10562,p162,home,3,159
10563,c10563,p163,cloth,4,176
10564,c10564,p164,food,5,193
10565,c10565,p165,toys,1,10
10566,c10566,p166,beauty,2,27
10567,c10567,p167,sport,3,44
10568,c10568,p168,elec,4,61
10569,c10569,p169,books,5,78
10570,c10570,p170,home,1,95
10571,c10571,p171,cloth,2,112
10572,c10572,p172,food,3,129
10573,c10573,p173,toys,4,146
10574,c10574,p174,beauty,5,163
10575,c10575,p175,sport,1,180
10576,c10576,p176,elec,2,197
10577,c10577,p177,books,3,14
10578,c10578,p178,home,4,31
10579,c10579,p179,cloth,5,48
10580,c10580,p180,food,1,65
10581,c10581,p181,toys,2,82
10582,c10582,p182,beauty,3,99
10583,c10583,p183,sport,4,116
10584,c10584,p184,elec,5,133
10585,c10585,p185,books,1,150
10586,c10586,p186,home,2,167
10587,c10587,p187,cloth,3,184
10588,c10588,p188,food,4,201
10589,c10589,p189,toys,5,18
10590,c10590,p190,beauty,1,35
10591,c10591,p191,sport,2,52
10592,c10592,p192,elec,3,69
10593,c10593,p193,books,4,86
10594,c10594,p194,home,5,103
10595,c10595,p195,cloth,1,120
10596,c10596,p196,food,2,137
10597,c10597,p197,toys,3,154
10598,c10598,p198,beauty,4,171
10599,c10599,p199,sport,5,188
10600,c10600,p0,elec,1,5
10601,c10601,p1,books,2,22
10602,c10602,p2,home,3,39
10603,c10603,p3,cloth,4,56
10604,c10604,p4,food,5,73
10605,c10605,p5,toys,1,90
10606,c10606,p6,beauty,2,107
10607,c10607,p7,sport,3,124
10608,c10608,p8,elec,4,141
10609,c10609,p9,books,5,158
10610,c10610,p10,home,1,175
10611,c10611,p11,cloth,2,192
10612,c10612,p12,food,3,9
10613,c10613,p13,toys,4,26
10614,c10614,p14,beauty,5,43
10615,c10615,p15,sport,1,60
10616,c10616,p16,elec,2,77
10617,c10617,p17,books,3,94
10618,c10618,p18,home,4,111
10619,c10619,p19,cloth,5,128
10620,c10620,p20,food,1,145
10621,c10621,p21,toys,2,162
10622,c10622,p22,beauty,3,179
10623,c10623,p23,sport,4,196
10624,c10624,p24,elec,5,13
10625,c10625,p25,books,1,30
10626,c10626,p26,home,2,47
10627,c10627,p27,cloth,3,64
10628,c10628,p28,food,4,81
10629,c10629,p29,toys,5,98
10630,c10630,p30,beauty,1,115
10631,c10631,p31,sport,2,132
10632,c10632,p32,elec,3,149
10633,c10633,p33,books,4,166
10634,c10634,p34,home,5,183
10635,c10635,p35,cloth,1,200
10636,c10636,p36,food,2,17
10637,c10637,p37,toys,3,34
10638,c10638,p38,beauty,4,51
10639,c10639,p39,sport,5,68
10640,c10640,p40,elec,1,85
10641,c10641,p41,books,2,102
10642,c10642,p42,home,3,119
10643,c10643,p43,cloth,4,136
10644,c10644,p44,food,5,153
10645,c10645,p45,toys,1,170
10646,c10646,p46,beauty,2,187
10647,c10647,p47,sport,3,204
10648,c10648,p48,elec,4,21
10649,c10649,p49,books,5,38
10650,c10650,p50,home,1,55
10651,c10651,p51,cloth,2,72
10652,c10652,p52,food,3,89
10653,c10653,p53,toys,4,106
10654,c10654,p54,beauty,5,123
10655,c10655,p55,sport,1,140
10656,c10656,p56,elec,2,157
10657,c10657,p57,books,3,174
10658,c10658,p58,home,4,191
10659,c10659,p59,cloth,5,8
10660,c10660,p60,food,1,25
10661,c10661,p61,toys,2,42
10662,c10662,p62,beauty,3,59
10663,c10663,p63,sport,4,76
10664,c10664,p64,elec,5,93
10665,c10665,p65,books,1,110
10666,c10666,p66,home,2,127
10667,c10667,p67,cloth,3,144
10668,c10668,p68,food,4,161
10669,c10669,p69,toys,5,178
10670,c10670,p70,beauty,1,195
10671,c10671,p71,sport,2,12
10672,c10672,p72,elec,3,29
10673,c10673,p73,books,4,46
10674,c10674,p74,home,5,63
10675,c10675,p75,cloth,1,80
10676,c10676,p76,food,2,97
10677,c10677,p77,toys,3,114
10678,c10678,p78,beauty,4,131
10679,c10679,p79,sport,5,148
10680,c10680,p80,elec,1,165
10681,c10681,p81,books,2,182
10682,c10682,p82,home,3,199
10683,c10683,p83,cloth,4,16
10684,c10684,p84,food,5,33
10685,c10685,p85,toys,1,50
10686,c10686,p86,beauty,2,67
10687,c10687,p87,sport,3,84
10688,c10688,p88,elec,4,101
10689,c10689,p89,books,5,118
10690,c10690,p90,home,1,135
10691,c10691,p91,cloth,2,152
10692,c10692,p92,food,3,169
10693,c10693,p93,toys,4,186
10694,c10694,p94,beauty,5,203
10695,c10695,p95,sport,1,20
10696,c10696,p96,elec,2,37
10697,c10697,p97,books,3,54
10698,c10698,p98,home,4,71
10699,c10699,p99,cloth,5,88
10700,c10700,p100,food,1,105
10701,c10701,p101,toys,2,122
10702,c10702,p102,beauty,3,139
10703,c10703,p103,sport,4,156
10704,c10704,p104,elec,5,173
10705,c10705,p105,books,1,190
10706,c10706,p106,home,2,7
10707,c10707,p107,cloth,3,24
10708,c10708,p108,food,4,41
10709,c10709,p109,toys,5,58
10710,c10710,p110,beauty,1,75
10711,c10711,p111,sport,2,92
10712,c10712,p112,elec,3,109
10713,c10713,p113,books,4,126
10714,c10714,p114,home,5,143
10715,c10715,p115,cloth,1,160
10716,c10716,p116,food,2,177
10717,c10717,p117,toys,3,194
10718,c10718,p118,beauty,4,11
10719,c10719,p119,sport,5,28
10720,c10720,p120,elec,1,45
10721,c10721,p121,books,2,62
10722,c10722,p122,home,3,79
10723,c10723,p123,cloth,4,96
10724,c10724,p124,food,5,113
10725,c10725,p125,toys,1,130
10726,c10726,p126,beauty,2,147
10727,c10727,p127,sport,3,164
10728,c10728,p128,elec,4,181
10729,c10729,p129,books,5,198
10730,c10730,p130,home,1,15
10731,c10731,p131,cloth,2,32
10732,c10732,p132,food,3,49
10733,c10733,p133,toys,4,66
10734,c10734,p134,beauty,5,83
10735,c10735,p135,sport,1,100
10736,c10736,p136,elec,2,117
10737,c10737,p137,books,3,134
10738,c10738,p138,home,4,151
10739,c10739,p139,cloth,5,168
10740,c10740,p140,food,1,185
10741,c10741,p141,toys,2,202
10742,c10742,p142,beauty,3,19
10743,c10743,p143,sport,4,36
10744,c10744,p144,elec,5,53
10745,c10745,p145,books,1,70
10746,c10746,p146,home,2,87
10747,c10747,p147,cloth,3,104
10748,c10748,p148,food,4,121
10749,c10749,p149,toys,5,138
10750,c10750,p150,beauty,1,155
10751,c10751,p151,sport,2,172
10752,c10752,p152,elec,3,189
10753,c10753,p153,books,4,6
10754,c10754,p154,home,5,23
10755,c10755,p155,cloth,1,40
10756,c10756,p156,food,2,57
10757,c10757,p157,toys,3,74
10758,c10758,p158,beauty,4,91
10759,c10759,p159,sport,5,108
10760,c10760,p160,elec,1,125
10761,c10761,p161,books,2,142
10762,c10762,p162,home,3,159
10763,c10763,p163,cloth,4,176
10764,c10764,p164,food,5,193
10765,c10765,p165,toys,1,10
10766,c10766,p166,beauty,2,27
10767,c10767,p167,sport,3,44
10768,c10768,p168,elec,4,61
10769,c10769,p169,books,5,78
10770,c10770,p170,home,1,95
10771,c10771,p171,cloth,2,112
10772,c10772,p172,food,3,129
10773,c10773,p173,toys,4,146
10774,c10774,p174,beauty,5,163
10775,c10775,p175,sport,1,180
10776,c10776,p176,elec,2,197
10777,c10777,p177,books,3,14
10778,c10778,p178,home,4,31
10779,c10779,p179,cloth,5,48
10780,c10780,p180,food,1,65
10781,c10781,p181,toys,2,82
10782,c10782,p182,beauty,3,99
10783,c10783,p183,sport,4,116
10784,c10784,p184,elec,5,133
10785,c10785,p185,books,1,150
10786,c10786,p186,home,2,167
10787,c10787,p187,cloth,3,184
10788,c10788,p188,food,4,201
10789,c10789,p189,toys,5,18
10790,c10790,p190,beauty,1,35
10791,c10791,p191,sport,2,52
10792,c10792,p192,elec,3,69
10793,c10793,p193,books,4,86
10794,c10794,p194,home,5,103
10795,c10795,p195,cloth,1,120
10796,c10796,p196,food,2,137
10797,c10797,p197,toys,3,154
10798,c10798,p198,beauty,4,171
10799,c10799,p199,sport,5,188
10800,c10800,p0,elec,1,5
10801,c10801,p1,books,2,22
10802,c10802,p2,home,3,39
10803,c10803,p3,cloth,4,56
10804,c10804,p4,food,5,73
10805,c10805,p5,toys,1,90
10806,c10806,p6,beauty,2,107
10807,c10807,p7,sport,3,124
10808,c10808,p8,elec,4,141
10809,c10809,p9,books,5,158
10810,c10810,p10,home,1,175
10811,c10811,p11,cloth,2,192
10812,c10812,p12,food,3,9
10813,c10813,p13,toys,4,26
10814,c10814,p14,beauty,5,43
10815,c10815,p15,sport,1,60
10816,c10816,p16,elec,2,77
10817,c10817,p17,books,3,94
10818,c10818,p18,home,4,111
10819,c10819,p19,cloth,5,128
10820,c10820,p20,food,1,145
10821,c10821,p21,toys,2,162
10822,c10822,p22,beauty,3,179
10823,c10823,p23,sport,4,196
10824,c10824,p24,elec,5,13
10825,c10825,p25,books,1,30
10826,c10826,p26,home,2,47
10827,c10827,p27,cloth,3,64
10828,c10828,p28,food,4,81
10829,c10829,p29,toys,5,98
10830,c10830,p30,beauty,1,115
10831,c10831,p31,sport,2,132
10832,c10832,p32,elec,3,149
10833,c10833,p33,books,4,166
10834,c10834,p34,home,5,183
10835,c10835,p35,cloth,1,200
10836,c10836,p36,food,2,17
10837,c10837,p37,toys,3,34
10838,c10838,p38,beauty,4,51
10839,c10839,p39,sport,5,68
10840,c10840,p40,elec,1,85
10841,c10841,p41,books,2,102
10842,c10842,p42,home,3,119
10843,c10843,p43,cloth,4,136
10844,c10844,p44,food,5,153
10845,c10845,p45,toys,1,170
10846,c10846,p46,beauty,2,187
10847,c10847,p47,sport,3,204
10848,c10848,p48,elec,4,21
10849,c10849,p49,books,5,38
10850,c10850,p50,home,1,55
10851,c10851,p51,cloth,2,72
10852,c10852,p52,food,3,89
10853,c10853,p53,toys,4,106
10854,c10854,p54,beauty,5,123
10855,c10855,p55,sport,1,140
10856,c10856,p56,elec,2,157
10857,c10857,p57,books,3,174
10858,c10858,p58,home,4,191
10859,c10859,p59,cloth,5,8
10860,c10860,p60,food,1,25
10861,c10861,p61,toys,2,42
10862,c10862,p62,beauty,3,59
10863,c10863,p63,sport,4,76
10864,c10864,p64,elec,5,93
10865,c10865,p65,books,1,110
10866,c10866,p66,home,2,127
10867,c10867,p67,cloth,3,144
10868,c10868,p68,food,4,161
10869,c10869,p69,toys,5,178
10870,c10870,p70,beauty,1,195
10871,c10871,p71,sport,2,12
10872,c10872,p72,elec,3,29
10873,c10873,p73,books,4,46
10874,c10874,p74,home,5,63
10875,c10875,p75,cloth,1,80
10876,c10876,p76,food,2,97
10877,c10877,p77,toys,3,114
10878,c10878,p78,beauty,4,131
10879,c10879,p79,sport,5,148
10880,c10880,p80,elec,1,165
10881,c10881,p81,books,2,182
10882,c10882,p82,home,3,199
10883,c10883,p83,cloth,4,16
10884,c10884,p84,food,5,33
10885,c10885,p85,toys,1,50
10886,c10886,p86,beauty,2,67
10887,c10887,p87,sport,3,84
10888,c10888,p88,elec,4,101
10889,c10889,p89,books,5,118
10890,c10890,p90,home,1,135
10891,c10891,p91,cloth,2,152
10892,c10892,p92,food,3,169
10893,c10893,p93,toys,4,186
10894,c10894,p94,beauty,5,203
10895,c10895,p95,sport,1,20
10896,c10896,p96,elec,2,37
10897,c10897,p97,books,3,54
10898,c10898,p98,home,4,71
10899,c10899,p99,cloth,5,88
10900,c10900,p100,food,1,105
10901,c10901,p101,toys,2,122
10902,c10902,p102,beauty,3,139
10903,c10903,p103,sport,4,156
10904,c10904,p104,elec,5,173
10905,c10905,p105,books,1,190
10906,c10906,p106,home,2,7
10907,c10907,p107,cloth,3,24
10908,c10908,p108,food,4,41
10909,c10909,p109,toys,5,58
10910,c10910,p110,beauty,1,75
10911,c10911,p111,sport,2,92
10912,c10912,p112,elec,3,109
10913,c10913,p113,books,4,126
10914,c10914,p114,home,5,143
10915,c10915,p115,cloth,1,160
10916,c10916,p116,food,2,177
10917,c10917,p117,toys,3,194
10918,c10918,p118,beauty,4,11
10919,c10919,p119,sport,5,28
10920,c10920,p120,elec,1,45
10921,c10921,p121,books,2,62
10922,c10922,p122,home,3,79
10923,c10923,p123,cloth,4,96
10924,c10924,p124,food,5,113
10925,c10925,p125,toys,1,130
10926,c10926,p126,beauty,2,147
10927,c10927,p127,sport,3,164
10928,c10928,p128,elec,4,181
